gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2710197913	359	100	1	359	1	359	0.0e+00	815	KO:K19802	L-Ala-D/L-Glu epimerase / N-acetyl-D-glutamate racemase [EC:5.1.1.20 5.1.1.25]	EC:5.1.1.20	
2710197913	359	100	1	359	1	359	0.0e+00	815	KO:K19802	L-Ala-D/L-Glu epimerase / N-acetyl-D-glutamate racemase [EC:5.1.1.20 5.1.1.25]	EC:5.1.1.25	
2710197914	307	100	1	307	1	307	0.0e+00	717	KO:K20742	gamma-D-glutamyl-L-lysine dipeptidyl-peptidase [EC:3.4.14.13]	EC:3.4.14.13	
2710197915	334	99.4	1	334	1	334	0.0e+00	769	KO:K02032	peptide/nickel transport system ATP-binding protein		
2710197916	250	99.2	1	250	13	262	0.0e+00	553	KO:K17836	beta-lactamase class A [EC:3.5.2.6]	EC:3.5.2.6	
2710197918	274	100	1	274	1	274	0.0e+00	599	KO:K17763	rsbT co-antagonist protein RsbR		
2710197923	66	100	1	66	1	66	1.3e-40	152	KO:K03116	sec-independent protein translocase protein TatA		
2710197926	328	100	1	328	1	328	0.0e+00	751	KO:K00364	GMP reductase [EC:1.7.1.7]	EC:1.7.1.7	
2710197928	415	99.52	1	415	1	415	0.0e+00	978	KO:K15629	fatty-acid peroxygenase [EC:1.11.2.4]	EC:1.11.2.4	
2710197933	112	100	1	112	1	112	2.0e-77	261	KO:K03111	single-strand DNA-binding protein		
2710197936	689	63.38	1	680	1	678	0.0e+00	1040	KO:K07497	putative transposase		
2710197939	1051	100	1	1051	1	1051	0.0e+00	2400	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	EC:3.1.21.3	
2710197940	423	100	1	423	1	423	1.0e-07	1000	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	EC:3.1.21.3	
2710197941	530	100	1	530	1	530	0.0e+00	1210	KO:K03427	type I restriction enzyme M protein [EC:2.1.1.72]	EC:2.1.1.72	
2710197947	287	59.57	3	283	4	285	2.5e-115	387	KO:K04096	DNA processing protein		
2710197949	421	40.79	1	406	1	403	1.8e-106	373	KO:K08217	MFS transporter, DHA3 family, macrolide efflux protein		
2710197956	90	100	1	90	1	90	3.8e-59	207	KO:K19449	XRE family transcriptional regulator, master regulator for biofilm formation		
2710197960	143	100	1	143	1	143	1.0e-99	328	KO:K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	EC:4.2.1.59	
2710197962	280	100	1	280	1	280	0.0e+00	623	KO:K02392	flagellar basal-body rod protein FlgG		
2710197963	280	100	1	280	1	280	0.0e+00	632	KO:K02391	flagellar basal-body rod protein FlgF		
2710197964	336	100	1	336	1	336	0.0e+00	743	KO:K03569	rod shape-determining protein MreB and related proteins		
2710197966	86	100	1	86	1	86	7.1e-56	197	KO:K06283	putative DeoR family transcriptional regulator, stage III sporulation protein D		
2710197967	555	100	1	555	1	555	0.0e+00	1250	KO:K14393	cation/acetate symporter		
2710197970	298	100	1	298	1	298	0.0e+00	672	KO:K06386	stage II sporulation protein Q		
2710197972	337	100	1	337	1	337	0.0e+00	765	KO:K06381	stage II sporulation protein D (peptidoglycan lytic transglycosylase) [EC:4.2.2.29]	EC:4.2.2.29	
2710197973	433	100	1	433	1	433	0.0e+00	954	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	EC:2.5.1.7	
2710197978	153	98.69	1	153	1	153	1.1e-103	340	KO:K06325	spore coat protein B		
2710197981	450	100	1	450	1	450	0.0e+00	1000	KO:K03893	arsenical pump membrane protein		
2710197983	134	100	1	134	1	134	3.1e-88	295	KO:K02114	F-type H+-transporting ATPase subunit epsilon		
2710197984	467	100	1	467	1	467	0.0e+00	1040	KO:K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	EC:7.1.2.2	
2710197984	467	100	1	467	1	467	0.0e+00	1040	KO:K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	EC:7.2.2.1	
2710197985	285	100	1	285	1	285	0.0e+00	621	KO:K02115	F-type H+-transporting ATPase subunit gamma		
2710197986	502	100	1	502	1	502	0.0e+00	1110	KO:K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	EC:7.1.2.2	
2710197986	502	100	1	502	1	502	0.0e+00	1110	KO:K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	EC:7.2.2.1	
2710197987	178	100	1	178	1	178	1.2e-119	389	KO:K02113	F-type H+-transporting ATPase subunit delta		
2710197988	175	100	1	175	1	175	1.4e-115	377	KO:K02109	F-type H+-transporting ATPase subunit b		
2710197989	70	100	1	70	1	70	4.7e-39	148	KO:K02110	F-type H+-transporting ATPase subunit c		
2710197990	237	100	1	237	1	237	0.0e+00	552	KO:K02108	F-type H+-transporting ATPase subunit a		
2710197991	124	100	1	124	1	124	2.9e-84	282	KO:K02116	ATP synthase protein I		
2710197992	73	100	1	73	1	73	1.1e-44	164	KO:K02116	ATP synthase protein I		
2710197993	209	100	1	209	1	209	0.0e+00	473	KO:K00761	uracil phosphoribosyltransferase [EC:2.4.2.9]	EC:2.4.2.9	
2710197994	413	100	1	413	1	413	0.0e+00	934	KO:K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	EC:2.1.2.1	
2710197996	147	100	1	147	1	147	2.3e-104	342	KO:K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	EC:5.3.1.6	
2710197997	429	100	1	429	1	429	0.0e+00	918	KO:K03406	methyl-accepting chemotaxis protein		
2710197998	145	100	1	145	1	145	3.3e-103	338	KO:K20201	protein arginine phosphatase [EC:3.9.1.2]	EC:3.9.1.2	
2710197999	184	100	1	184	1	184	8.6e-126	407	KO:K23242	manganese efflux pump family protein		
2710198000	346	100	1	346	1	346	0.0e+00	787	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	
2710198002	272	100	1	272	1	272	0.0e+00	610	KO:K06387	stage II sporulation protein R		
2710198003	288	100	1	288	1	288	0.0e+00	655	KO:K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	EC:2.1.1.297	
2710198004	356	100	1	356	1	356	0.0e+00	799	KO:K02835	peptide chain release factor 1		
2710198006	433	100	1	433	1	433	0.0e+00	952	KO:K06901	adenine/guanine/hypoxanthine permease		
2710198008	576	100	1	576	1	576	0.0e+00	1270	KO:K16013	ATP-binding cassette, subfamily C, bacterial CydD		
2710198009	572	100	1	572	1	572	0.0e+00	1260	KO:K16012	ATP-binding cassette, subfamily C, bacterial CydC		
2710198017	422	100	1	422	1	422	0.0e+00	932	KO:K07697	two-component system, sporulation sensor kinase B [EC:2.7.13.3]	EC:2.7.13.3	
2710198018	758	100	1	758	1	758	0.0e+00	1710	KO:K03657	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	EC:5.6.2.4	
2710198019	276	100	1	276	1	276	0.0e+00	646	KO:K23257	methylglyoxal/glyoxal reductase [EC:1.1.1.283 1.1.1.-]	EC:1.1.1.-	
2710198019	276	100	1	276	1	276	0.0e+00	646	KO:K23257	methylglyoxal/glyoxal reductase [EC:1.1.1.283 1.1.1.-]	EC:1.1.1.283	
2710198020	136	100	1	136	1	136	2.9e-91	303	KO:K15977	putative oxidoreductase		
2710198021	204	100	1	204	1	204	0.0e+00	472	KO:K03809	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	EC:1.6.5.2	
2710198022	294	100	1	294	1	294	0.0e+00	693	KO:K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	EC:5.4.99.23	
2710198026	557	100	1	557	1	557	0.0e+00	1350	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	
2710198028	583	100	1	583	1	583	0.0e+00	1320	KO:K01835	phosphoglucomutase [EC:5.4.2.2]	EC:5.4.2.2	
2710198029	373	100	1	373	1	373	0.0e+00	836	KO:K02480	two-component system, NarL family, sensor kinase [EC:2.7.13.3]	EC:2.7.13.3	
2710198031	180	100	1	180	1	180	2.1e-126	408	KO:K03206	azobenzene reductase [EC:1.7.1.6]	EC:1.7.1.6	
2710198035	470	100	1	470	1	470	0.0e+00	1110	KO:K06415	stage V sporulation protein R		
2710198038	209	100	1	209	1	209	0.0e+00	477	KO:K07149	uncharacterized protein		
2710198039	535	64.13	2	535	3	552	0.0e+00	816	KO:K14445	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5		
2710198040	258	100	1	258	1	258	0.0e+00	581	KO:K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	EC:1.1.1.30	
2710198042	457	100	1	457	1	457	0.0e+00	1020	KO:K03699	magnesium and cobalt exporter, CNNM family		
2710198044	297	86.87	1	297	1	297	0.0e+00	600	KO:K16264	cobalt-zinc-cadmium efflux system protein		
2710198048	328	100	1	328	1	328	0.0e+00	771	KO:K02051	NitT/TauT family transport system substrate-binding protein		
2710198050	241	100	1	241	1	241	0.0e+00	547	KO:K02050	NitT/TauT family transport system permease protein		
2710198051	245	100	1	245	1	245	0.0e+00	557	KO:K02049	NitT/TauT family transport system ATP-binding protein		
2710198052	259	100	1	259	1	259	0.0e+00	597	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	
2710198053	81	100	1	81	1	81	2.3e-54	193	KO:K06315	transcriptional regulator of the spore photoproduct lyase operon		
2710198054	342	100	1	342	1	342	0.0e+00	818	KO:K03716	spore photoproduct lyase [EC:4.1.99.14]	EC:4.1.99.14	
2710198059	489	100	1	489	1	489	0.0e+00	1090	KO:K11928	sodium/proline symporter		
2710198060	465	100	1	465	1	465	0.0e+00	1110	KO:K01669	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]	EC:4.1.99.3	
2710198065	391	100	1	391	1	391	0.0e+00	874	KO:K01305	beta-aspartyl-dipeptidase (metallo-type) [EC:3.4.19.-]	EC:3.4.19.-	
2710198081	619	100	1	619	1	619	0.0e+00	1510	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	EC:2.4.1.18	
2710198082	385	100	1	385	1	385	0.0e+00	890	KO:K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	EC:2.7.7.27	
2710198083	342	100	1	342	1	342	0.0e+00	791	KO:K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	EC:2.7.7.27	
2710198084	481	100	1	481	1	481	0.0e+00	1140	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	
2710198085	801	100	1	801	1	801	0.0e+00	1870	KO:K00688	glycogen phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	
2710198087	308	100	1	308	1	308	0.0e+00	697	KO:K02548	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	EC:2.5.1.74	
2710198088	468	100	1	468	1	468	0.0e+00	1090	KO:K02552	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	EC:5.4.4.2	
2710198089	584	100	1	584	1	584	0.0e+00	1350	KO:K02551	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]	EC:2.2.1.9	
2710198090	249	100	1	249	1	249	0.0e+00	565	KO:K08680	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]	EC:4.2.99.20	
2710198091	272	100	1	272	1	272	0.0e+00	629	KO:K01661	naphthoate synthase [EC:4.1.3.36]	EC:4.1.3.36	
2710198092	496	100	1	496	1	496	0.0e+00	1150	KO:K01911	o-succinylbenzoate---CoA ligase [EC:6.2.1.26]	EC:6.2.1.26	
2710198093	373	100	1	373	1	373	0.0e+00	853	KO:K02549	o-succinylbenzoate synthase [EC:4.2.1.113]	EC:4.2.1.113	
2710198095	343	100	1	343	1	343	0.0e+00	778	KO:K00426	cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]	EC:7.1.1.7	
2710198096	452	100	1	452	1	452	0.0e+00	1030	KO:K00425	cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]	EC:7.1.1.7	
2710198097	308	100	1	308	1	308	0.0e+00	713	KO:K09815	zinc transport system substrate-binding protein		
2710198098	78	100	1	78	1	78	9.9e-56	196	KO:K08998	uncharacterized protein		
2710198099	157	100	1	157	1	157	1.8e-113	369	KO:K07173	S-ribosylhomocysteine lyase [EC:4.4.1.21]	EC:4.4.1.21	
2710198105	157	100	1	157	1	157	3.2e-112	365	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	
2710198106	266	100	1	266	1	266	0.0e+00	600	KO:K02050	NitT/TauT family transport system permease protein		
2710198107	258	100	1	258	1	258	0.0e+00	587	KO:K02049	NitT/TauT family transport system ATP-binding protein		
2710198108	333	100	1	333	1	333	0.0e+00	758	KO:K02051	NitT/TauT family transport system substrate-binding protein		
2710198112	186	100	1	186	1	186	2.0e-127	412	KO:K03523	biotin transport system substrate-specific component		
2710198113	263	100	1	263	1	263	0.0e+00	612	KO:K06976	uncharacterized protein		
2710198115	529	100	1	529	1	529	0.0e+00	1220	KO:K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	EC:4.1.1.49	
2710198116	400	100	1	400	1	400	0.0e+00	905	KO:K00789	S-adenosylmethionine synthetase [EC:2.5.1.6]	EC:2.5.1.6	
2710198118	267	100	1	267	1	267	0.0e+00	623	KO:K01048	lysophospholipase [EC:3.1.1.5]	EC:3.1.1.5	
2710198119	357	100	1	357	1	357	0.0e+00	849	KO:K16188	tetraprenyl-beta-curcumene synthase [EC:4.2.3.130]	EC:4.2.3.130	
2710198120	806	100	1	806	1	806	0.0e+00	1900	KO:K09607	immune inhibitor A [EC:3.4.24.-]	EC:3.4.24.-	
2710198123	289	100	1	289	1	289	0.0e+00	688	KO:K07139	uncharacterized protein		
2710198131	258	100	1	258	1	258	0.0e+00	576	KO:K00019	3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]	EC:1.1.1.30	
2710198132	804	100	1	804	1	804	0.0e+00	1900	KO:K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	EC:6.1.1.4	
2710198134	500	56.54	6	500	3	496	0.0e+00	648	KO:K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.16.4	
2710198134	500	56.54	6	500	3	496	0.0e+00	648	KO:K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	EC:3.4.21.-	
2710198138	239	100	1	239	1	239	0.0e+00	543	KO:K06183	16S rRNA pseudouridine516 synthase [EC:5.4.99.19]	EC:5.4.99.19	
2710198140	71	74.65	1	71	27	97	1.1e-31	127	KO:K07497	putative transposase		
2710198141	580	100	1	580	1	580	0.0e+00	1310	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	
2710198141	580	100	1	580	1	580	0.0e+00	1310	KO:K00174	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	
2710198142	288	100	1	288	1	288	0.0e+00	664	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.11	
2710198142	288	100	1	288	1	288	0.0e+00	664	KO:K00175	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	EC:1.2.7.3	
2710198149	303	99.67	1	303	1	303	0.0e+00	697	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	
2710198154	364	100	1	364	1	364	0.0e+00	827	KO:K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	EC:5.1.3.14	
2710198155	330	100	1	330	1	330	0.0e+00	751	KO:K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	EC:4.2.1.115	
2710198155	330	100	1	330	1	330	0.0e+00	751	KO:K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	EC:5.1.3.-	
2710198156	273	100	1	273	1	273	0.0e+00	633	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	
2710198157	293	40.75	3	292	11	301	6.1e-71	260	KO:K24311	UDP-4-keto-6-deoxy-GlcNAc-4-reductase [EC:1.1.1.-]	EC:1.1.1.-	
2710198159	257	100	1	257	1	257	0.0e+00	583	KO:K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	EC:3.1.3.7	
2710198160	198	100	1	198	1	198	0.0e+00	456	KO:K00860	adenylylsulfate kinase [EC:2.7.1.25]	EC:2.7.1.25	
2710198162	386	100	1	386	1	386	0.0e+00	895	KO:K00958	sulfate adenylyltransferase [EC:2.7.7.4]	EC:2.7.7.4	
2710198166	547	100	1	547	1	547	0.0e+00	1260	KO:K06168	tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]	EC:2.8.4.3	
2710198168	178	100	1	178	1	178	0.0e+00	437	KO:K06328	spore coat protein E		
2710198170	722	100	1	722	1	722	0.0e+00	1640	KO:K03169	DNA topoisomerase III [EC:5.6.2.1]	EC:5.6.2.1	
2710198171	172	99.42	1	172	1	172	1.5e-117	382	KO:K06867	uncharacterized protein		
2710198173	296	100	1	296	1	296	0.0e+00	706	KO:K01431	beta-ureidopropionase [EC:3.5.1.6]	EC:3.5.1.6	
2710198174	451	99.78	1	451	1	451	0.0e+00	1030	KO:K17722	dihydropyrimidine dehydrogenase (NAD+) subunit PreT [EC:1.3.1.1]	EC:1.3.1.1	
2710198175	428	100	1	428	1	428	0.0e+00	1010	KO:K17723	dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]	EC:1.3.1.1	
2710198176	475	100	1	475	1	475	0.0e+00	1090	KO:K01464	dihydropyrimidinase [EC:3.5.2.2]	EC:3.5.2.2	
2710198177	516	100	1	516	1	516	0.0e+00	1160	KO:K03457	nucleobase:cation symporter-1, NCS1 family		
2710198180	533	100	1	533	1	533	0.0e+00	1230	KO:K09684	PucR family transcriptional regulator, purine catabolism regulatory protein		
2710198181	488	100	1	488	1	488	0.0e+00	1120	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.18	
2710198181	488	100	1	488	1	488	0.0e+00	1120	KO:K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	EC:1.2.1.27	
2710198182	451	100	1	451	1	451	0.0e+00	1060	KO:K03851	taurine-pyruvate aminotransferase [EC:2.6.1.77]	EC:2.6.1.77	
2710198186	877	100	1	877	1	877	0.0e+00	1970	KO:K03555	DNA mismatch repair protein MutS		
2710198187	621	100	1	621	1	621	0.0e+00	1390	KO:K03572	DNA mismatch repair protein MutL		
2710198190	793	100	1	793	1	793	0.0e+00	1860	KO:K01434	penicillin G amidase [EC:3.5.1.11]	EC:3.5.1.11	
2710198191	319	100	1	319	1	319	0.0e+00	726	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	
2710198192	77	100	1	77	1	77	9.4e-49	176	KO:K03666	host factor-I protein		
2710198193	318	100	1	318	1	318	0.0e+00	721	KO:K06413	stage V sporulation protein K		
2710198194	311	100	1	311	1	311	0.0e+00	696	KO:K07486	transposase		
2710198199	338	100	1	338	1	338	0.0e+00	748	KO:K01992	ABC-2 type transport system permease protein		
2710198200	242	100	1	242	1	242	0.0e+00	546	KO:K01990	ABC-2 type transport system ATP-binding protein		
2710198201	227	100	1	227	1	227	0.0e+00	532	KO:K22135	N-acetylglucosamine malate deacetylase 2 [EC:3.5.1.-]	EC:3.5.1.-	
2710198203	267	100	1	267	1	267	0.0e+00	611	KO:K00868	pyridoxine kinase [EC:2.7.1.35]	EC:2.7.1.35	
2710198206	223	100	1	223	1	223	0.0e+00	536	KO:K03648	uracil-DNA glycosylase [EC:3.2.2.27]	EC:3.2.2.27	
2710198209	154	100	1	154	1	154	1.6e-114	371	KO:K06305	spore germination protein Q		
2710198210	140	100	1	140	1	140	8.8e-103	337	KO:K01449	cell wall hydrolase		
2710198211	248	100	1	248	1	248	0.0e+00	587	KO:K00435	hydrogen peroxide-dependent heme synthase [EC:1.3.98.5]	EC:1.3.98.5	
2710198212	323	100	1	323	1	323	0.0e+00	715	KO:K00625	phosphate acetyltransferase [EC:2.3.1.8]	EC:2.3.1.8	
2710198213	280	100	1	280	1	280	0.0e+00	634	KO:K16869	octanoyl-[GcvH]:protein N-octanoyltransferase [EC:2.3.1.204]	EC:2.3.1.204	
2710198214	275	100	1	275	1	275	0.0e+00	619	KO:K06314	prespore-specific regulator		
2710198216	432	100	1	432	1	432	0.0e+00	1010	KO:K06885	uncharacterized protein		
2710198217	169	100	1	169	1	169	3.2e-119	386	KO:K09388	uncharacterized protein		
2710198219	61	100	1	61	1	61	1.6e-35	137	KO:K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	EC:5.3.2.6	
2710198222	686	100	1	686	1	686	0.0e+00	1580	KO:K21464	penicillin-binding protein 2D [EC:2.4.99.28 3.4.16.4]	EC:2.4.99.28	
2710198222	686	100	1	686	1	686	0.0e+00	1580	KO:K21464	penicillin-binding protein 2D [EC:2.4.99.28 3.4.16.4]	EC:3.4.16.4	
2710198223	276	100	1	276	1	276	0.0e+00	648	KO:K00797	spermidine synthase [EC:2.5.1.16]	EC:2.5.1.16	
2710198224	290	100	1	290	1	290	0.0e+00	678	KO:K01480	agmatinase [EC:3.5.3.11]	EC:3.5.3.11	
2710198226	556	100	1	556	1	556	0.0e+00	1260	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	
2710198228	317	100	1	317	1	317	0.0e+00	744	KO:K13281	UV DNA damage endonuclease [EC:3.-.-.-]	EC:3.-	
2710198229	401	100	1	401	1	401	0.0e+00	924	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	
2710198231	395	100	1	395	1	395	0.0e+00	883	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	
2710198232	283	100	1	283	1	283	0.0e+00	642	KO:K00074	3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]	EC:1.1.1.157	
2710198233	378	100	1	378	1	378	0.0e+00	844	KO:K18244	acyl-CoA dehydrogenase [EC:1.3.99.-]	EC:1.3.99.-	
2710198234	379	100	1	379	1	379	0.0e+00	862	KO:K00248	butyryl-CoA dehydrogenase [EC:1.3.8.1]	EC:1.3.8.1	
2710198235	217	100	1	217	1	217	0.0e+00	491	KO:K22108	TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator		
2710198236	1088	100	1	1088	1	1088	0.0e+00	2460	KO:K11942	isobutyryl-CoA mutase [EC:5.4.99.13]	EC:5.4.99.13	
2710198237	187	100	1	187	1	187	0.0e+00	430	KO:K03048	DNA-directed RNA polymerase subunit delta		
2710198238	534	100	1	534	1	534	0.0e+00	1230	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	
2710198239	358	100	1	358	1	358	0.0e+00	800	KO:K02058	simple sugar transport system substrate-binding protein		
2710198240	511	100	1	511	1	511	0.0e+00	1130	KO:K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	EC:7.5.2.-	
2710198241	330	100	1	330	1	330	0.0e+00	739	KO:K02057	simple sugar transport system permease protein		
2710198243	120	100	1	120	1	120	9.3e-80	269	KO:K02490	two-component system, response regulator, stage 0 sporulation protein F		
2710198244	285	100	1	285	1	285	0.0e+00	639	KO:K01624	fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	EC:4.1.2.13	
2710198245	225	100	1	225	1	225	0.0e+00	503	KO:K00616	transaldolase [EC:2.2.1.2]	EC:2.2.1.2	
2710198246	427	100	1	427	1	427	0.0e+00	943	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	EC:2.5.1.7	
2710198247	320	100	1	320	1	320	0.0e+00	720	KO:K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]	EC:3.1.3.11	
2710198248	420	100	1	420	1	420	0.0e+00	938	KO:K03628	transcription termination factor Rho		
2710198249	70	100	1	70	1	70	1.2e-47	172	KO:K02909	large subunit ribosomal protein L31		
2710198250	203	100	1	203	1	203	0.0e+00	465	KO:K00857	thymidine kinase [EC:2.7.1.21]	EC:2.7.1.21	
2710198252	149	100	1	149	1	149	4.1e-102	336	KO:K15973	MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor		
2710198253	81	100	1	81	1	81	5.1e-52	186	KO:K06376	stage 0 sporulation regulatory protein		
2710198254	170	100	1	170	1	170	4.6e-123	397	KO:K08967	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	EC:1.13.11.53	
2710198254	170	100	1	170	1	170	4.6e-123	397	KO:K08967	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	EC:1.13.11.54	
2710198255	215	100	1	215	1	215	0.0e+00	498	KO:K08964	methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	EC:4.2.1.109	
2710198256	219	100	1	219	1	219	0.0e+00	518	KO:K08966	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]	EC:3.1.3.87	
2710198257	403	100	1	403	1	403	0.0e+00	915	KO:K08965	2,3-diketo-5-methylthiopentyl-1-phosphate enolase [EC:5.3.2.5]	EC:5.3.2.5	
2710198258	394	100	1	394	1	394	0.0e+00	910	KO:K08969	L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]	EC:2.6.1.117	
2710198259	260	100	1	260	1	260	0.0e+00	605	KO:K13566	omega-amidase [EC:3.5.1.3]	EC:3.5.1.3	
2710198260	394	100	1	394	1	394	0.0e+00	903	KO:K00899	5-methylthioribose kinase [EC:2.7.1.100]	EC:2.7.1.100	
2710198261	350	100	1	350	1	350	0.0e+00	805	KO:K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	EC:5.3.1.23	
2710198263	151	100	1	151	1	151	5.4e-105	344	KO:K00567	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	EC:2.1.1.63	
2710198264	717	100	1	717	1	717	0.0e+00	1600	KO:K13533	two-component system, sporulation sensor kinase E [EC:2.7.13.3]	EC:2.7.13.3	
2710198270	450	100	1	450	1	450	0.0e+00	1000	KO:K03498	trk/ktr system potassium uptake protein		
2710198271	66	100	1	66	1	66	2.0e-38	146	KO:K06421	small acid-soluble spore protein D (minor alpha/beta-type SASP)		
2710198273	258	100	1	258	1	258	0.0e+00	570	KO:K03093	RNA polymerase sigma-I factor		
2710198282	469	100	1	469	1	469	0.0e+00	1030	KO:K03315	Na+:H+ antiporter, NhaC family		
2710198284	522	100	1	522	1	522	0.0e+00	1190	KO:K02837	peptide chain release factor 3		
2710198286	405	100	1	405	1	405	0.0e+00	880	KO:K03317	concentrative nucleoside transporter, CNT family		
