gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2710197012	299	28	290	1.8e-57	180.3	TIGR03943	TIGR03943 family protein
2710197016	263	4	262	3.6e-67	212.7	TIGR01856	histidinol phosphate phosphatase, HisJ family
2710197018	446	15	421	0.0e+00	497.2	TIGR00796	branched-chain amino acid uptake carrier
2710197020	403	6	380	0.0e+00	441.4	TIGR00342	tRNA sulfurtransferase ThiI
2710197024	304	5	263	3.2e-81	258.6	TIGR00688	rarD protein
2710197026	336	61	282	3.8e-83	264.2	TIGR00706	signal peptide peptidase SppA, 36K type
2710197029	158	3	141	2.4e-56	175.6	TIGR02874	sporulation protein YtfJ
2710197032	397	1	395	0.0e+00	589.6	TIGR00016	acetate kinase
2710197035	403	4	395	0.0e+00	580.9	TIGR00032	argininosuccinate synthase
2710197036	464	4	457	0.0e+00	700.9	TIGR00838	argininosuccinate lyase
2710197050	249	16	247	6.2e-22	64.3	TIGR00025	ABC transporter efflux protein, DrrB family
2710197071	722	490	553	3.2e-13	35.8	TIGR00426	competence protein ComEA helix-hairpin-helix repeat region
2710197073	265	1	256	0.0e+00	434.3	TIGR02941	RNA polymerase sigma-B factor
2710197073	265	28	255	1.6e-94	303.4	TIGR02980	RNA polymerase sigma-70 factor, sigma-B/F/G subfamily
2710197073	265	30	254	5.4e-40	124.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197074	155	1	155	8.0e-74	232.5	TIGR01924	serine-protein kinase RsbW
2710197075	110	1	107	2.5e-38	117.5	TIGR00377	anti-anti-sigma factor
2710197075	110	5	109	2.5e-27	82.2	TIGR02886	anti-sigma F factor antagonist
2710197078	118	1	106	2.5e-13	36.1	TIGR00377	anti-anti-sigma factor
2710197082	401	9	373	1.5e-126	408.2	TIGR00492	alanine racemase
2710197084	116	1	116	2.3e-38	118.4	TIGR00516	holo-[acyl-carrier-protein] synthase
2710197084	116	1	116	7.3e-33	100.5	TIGR00556	phosphopantetheine--protein transferase domain
2710197088	320	2	305	9.7e-70	221.4	TIGR00629	UV damage endonuclease UvdE
2710197091	458	32	456	0.0e+00	450.2	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2710197092	356	4	343	5.5e-118	379.5	TIGR01205	D-alanine--D-alanine ligase
2710197104	247	9	243	1.2e-55	174.4	TIGR00230	sugar fermentation stimulation protein
2710197106	391	12	382	5.1e-103	330.9	TIGR02210	rod shape-determining protein RodA
2710197107	562	2	562	0.0e+00	469.7	TIGR00456	arginyl-tRNA synthetase
2710197109	299	4	297	3.6e-66	209.1	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2710197111	215	32	75	6.6e-25	74.1	TIGR02899	spore coat assembly protein SafA
2710197111	215	79	205	3.1e-53	166.2	TIGR02909	uncharacterized protein, YkwD family
2710197114	477	16	437	0.0e+00	498	TIGR00835	amino acid carrier protein
2710197115	482	2	482	0.0e+00	641.8	TIGR04265	cardiolipin synthase
2710197125	194	6	193	5.1e-77	243.8	TIGR00567	DNA-3-methyladenine glycosylase
2710197131	150	5	139	3.9e-19	55.2	TIGR02228	signal peptidase I, archaeal type
2710197141	644	2	563	7.0e-54	169.6	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
2710197155	210	1	197	1.3e-66	210	TIGR03570	sugar O-acyltransferase, sialic acid O-acetyltransferase NeuD family
2710197158	345	2	335	0.0e+00	456.2	TIGR01179	UDP-glucose-4-epimerase GalE
2710197163	295	3	263	7.9e-129	414.8	TIGR01099	UTP--glucose-1-phosphate uridylyltransferase
2710197167	221	32	221	5.9e-57	178.5	TIGR01007	capsular exopolysaccharide family
2710197169	600	2	600	0.0e+00	761.7	TIGR01135	glucosamine--fructose-6-phosphate aminotransferase (isomerizing)
2710197171	449	5	443	0.0e+00	626.5	TIGR01455	phosphoglucosamine mutase
2710197173	278	6	261	9.2e-103	328.9	TIGR00159	TIGR00159 family protein
2710197175	187	1	187	4.9e-107	343.1	TIGR02948	RNA polymerase sigma-W factor
2710197175	187	18	184	2.4e-41	128.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197177	300	6	300	4.4e-113	363.5	TIGR01229	arginase
2710197190	395	7	392	0.0e+00	502	TIGR01930	acetyl-CoA acetyltransferases
2710197191	230	1	219	2.5e-85	271.4	TIGR02429	3-oxoacid CoA-transferase, A subunit
2710197192	220	5	211	1.9e-103	330.3	TIGR02428	3-oxoacid CoA-transferase, B subunit
2710197196	181	5	177	5.5e-28	83.9	TIGR00052	nudix-type nucleoside diphosphatase, YffH/AdpP family
2710197198	217	9	211	1.0e-73	233.5	TIGR02831	stage II sporulation protein M
2710197201	297	6	297	9.5e-128	412.5	TIGR02225	tyrosine recombinase XerD
2710197201	297	6	297	2.3e-105	339.1	TIGR02224	tyrosine recombinase XerC
2710197202	394	8	388	0.0e+00	670.2	TIGR01696	phosphopentomutase
2710197203	271	22	269	1.2e-122	395.1	TIGR01700	purine nucleoside phosphorylase I, inosine and guanosine-specific
2710197203	271	22	269	5.5e-116	373.2	TIGR01697	inosine/guanosine/xanthosine phosphorylase family
2710197204	432	1	416	0.0e+00	601.2	TIGR02644	pyrimidine-nucleoside phosphorylase
2710197206	116	1	108	3.9e-41	126.5	TIGR00377	anti-anti-sigma factor
2710197206	116	5	110	1.9e-50	156.5	TIGR02886	anti-sigma F factor antagonist
2710197207	147	1	138	9.6e-73	228.6	TIGR01925	anti-sigma F factor
2710197208	254	22	250	6.8e-117	376.8	TIGR02885	RNA polymerase sigma-F factor
2710197208	254	30	251	3.5e-90	289.2	TIGR02980	RNA polymerase sigma-70 factor, sigma-B/F/G subfamily
2710197208	254	32	250	5.8e-38	117.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197213	436	10	434	0.0e+00	512.9	TIGR01048	diaminopimelate decarboxylase
2710197218	197	5	195	1.3e-62	196.8	TIGR00281	segregation and condensation protein B
2710197222	243	66	227	1.1e-54	170.6	TIGR00093	pseudouridine synthase
2710197225	396	52	396	3.6e-77	245.5	TIGR03144	cytochrome c-type biogenesis protein CcsB
2710197228	184	3	165	5.0e-37	113.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197234	490	5	393	1.3e-106	343.1	TIGR00614	ATP-dependent DNA helicase, RecQ family
2710197248	321	5	319	0.0e+00	472.8	TIGR04018	putative bacillithiol system oxidoreductase, YpdA family
2710197249	325	3	325	7.7e-74	235.6	TIGR00520	L-asparaginase, type II
2710197249	325	3	325	2.5e-62	197.7	TIGR00519	L-asparaginase, type I
2710197252	279	32	279	1.7e-100	321	TIGR02869	spore cortex-lytic enzyme
2710197253	448	3	437	0.0e+00	482.6	TIGR02889	germination protein YpeB
2710197256	222	2	218	1.7e-87	278.6	TIGR00017	cytidylate kinase
2710197257	193	18	145	3.9e-30	90.4	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2710197258	376	4	356	3.0e-87	279.2	TIGR00717	ribosomal protein S1
2710197259	350	5	329	4.0e-120	386.7	TIGR02151	isopentenyl-diphosphate delta-isomerase, type 2
2710197264	436	2	161	9.4e-26	78.2	TIGR00231	small GTP-binding protein domain
2710197264	436	4	433	0.0e+00	597.7	TIGR03594	ribosome-associated GTPase EngA
2710197268	492	1	492	0.0e+00	870.1	TIGR02836	stage IV sporulation protein A
2710197270	188	9	188	2.2e-82	261	TIGR00063	GTP cyclohydrolase I
2710197273	233	3	233	0.0e+00	443.3	TIGR02752	demethylmenaquinone methyltransferase
2710197273	233	9	233	1.1e-84	270.2	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2710197274	320	2	320	0.0e+00	524.9	TIGR02748	heptaprenyl diphosphate synthase component II
2710197277	390	1	371	0.0e+00	427	TIGR00033	chorismate synthase
2710197278	360	13	354	5.3e-109	350.5	TIGR01357	3-dehydroquinate synthase
2710197279	120	2	118	1.3e-47	147.3	TIGR01796	monofunctional chorismate mutase, gram positive type, clade 1
2710197280	366	4	359	3.2e-109	350.9	TIGR01141	histidinol-phosphate aminotransferase
2710197282	430	16	430	0.0e+00	443.6	TIGR01356	3-phosphoshikimate 1-carboxyvinyltransferase
2710197292	263	29	260	1.4e-81	259.8	TIGR02878	sporulation protein YpjB
2710197296	256	3	256	1.8e-86	276	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase
2710197297	135	1	134	2.1e-61	192.2	TIGR00160	methylglyoxal synthase
2710197298	233	4	226	2.8e-93	297.8	TIGR04001	bacillithiol biosynthesis deacetylase BshB1
2710197299	374	4	374	0.0e+00	575.9	TIGR03999	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
2710197301	327	8	77	8.1e-22	64.2	TIGR00122	BirA biotin operon repressor domain
2710197301	327	85	326	8.9e-76	241.5	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2710197303	279	1	264	4.9e-118	379.4	TIGR00222	3-methyl-2-oxobutanoate hydroxymethyltransferase
2710197304	289	1	280	3.1e-112	361.1	TIGR00018	pantoate--beta-alanine ligase
2710197304	289	24	85	9.0e-11	29.1	TIGR00125	cytidyltransferase-like domain
2710197305	127	1	126	2.4e-60	188.2	TIGR00223	L-aspartate-alpha-decarboxylase
2710197306	929	4	207	1.8e-30	93.6	TIGR00573	exonuclease, DNA polymerase III, epsilon subunit family
2710197306	929	5	929	0.0e+00	868.5	TIGR01407	DnaQ family exonuclease/DinG family helicase, putative
2710197311	430	1	430	0.0e+00	560.8	TIGR00457	asparaginyl-tRNA synthetase
2710197312	236	130	202	3.4e-29	87.1	TIGR01446	DnaD and phage-associated domain
2710197313	218	4	196	1.6e-90	288	TIGR01083	endonuclease III
2710197316	546	85	546	0.0e+00	639.8	TIGR02053	mercury(II) reductase
2710197318	132	4	129	4.3e-59	184.4	TIGR02051	Hg(II)-responsive transcriptional regulator
2710197325	359	4	356	0.0e+00	504.3	TIGR01364	phosphoserine aminotransferase
2710197326	440	28	412	1.1e-123	399.1	TIGR00933	potassium uptake protein, TrkH family
2710197332	342	3	339	1.7e-69	220.5	TIGR01836	poly(R)-hydroxyalkanoic acid synthase, class III, PhaC subunit
2710197335	485	63	398	5.4e-125	402.8	TIGR00225	C-terminal peptidase (prc)
2710197336	357	13	345	1.1e-109	352.7	TIGR01392	homoserine O-acetyltransferase
2710197337	431	6	423	0.0e+00	673.6	TIGR01326	OAH/OAS sulfhydrylase
2710197347	228	1	214	2.2e-92	294.6	TIGR02673	cell division ATP-binding protein FtsE
2710197350	327	1	326	0.0e+00	545.6	TIGR00020	peptide chain release factor 2
2710197351	836	26	499	0.0e+00	790.7	TIGR00963	preprotein translocase, SecA subunit
2710197355	192	2	103	3.4e-37	113.3	TIGR00741	ribosomal subunit interface protein
2710197361	134	1	122	7.5e-48	147.9	TIGR00208	flagellar biosynthetic protein FliS
2710197367	73	1	68	1.6e-33	100.9	TIGR00202	carbon storage regulator (csrA)
2710197370	301	2	193	3.1e-54	170.7	TIGR02550	flagellar hook-associated protein 3
2710197371	525	6	519	1.5e-115	372.9	TIGR02492	flagellar hook-associated protein FlgK
2710197373	88	1	86	1.1e-19	57.3	TIGR03824	flagellar biosynthesis anti-sigma factor FlgM
2710197374	138	2	138	2.0e-49	153.3	TIGR03826	flagellar operon protein TIGR03826
2710197375	233	45	232	2.7e-40	124.4	TIGR00201	comF family protein
2710197377	283	3	278	4.6e-110	353.1	TIGR00762	EDD domain protein, DegV family
2710197379	306	26	302	1.5e-76	243.4	TIGR00179	UDP-N-acetylenolpyruvoylglucosamine reductase
2710197393	509	12	509	0.0e+00	532.8	TIGR00819	p-Aminobenzoyl-glutamate transporter family
2710197395	410	4	407	8.2e-113	363.2	TIGR01879	amidase, hydantoinase/carbamoylase family
2710197396	439	15	419	4.8e-89	285	TIGR01891	amidohydrolase
2710197397	400	14	378	3.1e-117	377.7	TIGR01891	amidohydrolase
2710197399	271	12	269	6.0e-48	149.7	TIGR00363	lipoprotein, YaeC family
2710197411	1030	2	833	0.0e+00	979.3	TIGR00392	isoleucyl-tRNA synthetase
2710197412	227	6	194	6.3e-12	34	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2710197412	227	63	188	1.1e-18	56.2	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2710197412	227	92	184	1.4e-10	29.7	TIGR01493	Haloacid dehalogenase superfamily, subfamily IA, variant 2 with 3rd motif like haloacid dehalogenase
2710197414	119	17	118	3.3e-17	49.3	TIGR01453	group I intron endonuclease
2710197421	218	21	201	6.3e-13	34.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197429	699	121	695	0.0e+00	427.9	TIGR01511	copper-(or silver)-translocating P-type ATPase
2710197429	699	140	486	5.2e-102	330	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2710197429	699	140	689	0.0e+00	617.7	TIGR01525	heavy metal translocating P-type ATPase
2710197429	699	162	682	1.5e-92	298.5	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2710197432	366	7	353	2.0e-79	253.3	TIGR01891	amidohydrolase
2710197433	472	3	456	0.0e+00	465.6	TIGR00931	Na+/H+ antiporter NhaC
2710197440	174	4	161	6.8e-34	103.9	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197440	174	5	162	3.0e-43	134.5	TIGR02950	RNA polymerase sigma factor, SigM family
2710197450	261	3	255	1.3e-50	160.6	TIGR01452	phosphoglycolate/pyridoxal phosphate phosphatase family
2710197450	261	4	254	1.1e-56	180.4	TIGR01457	HAD-superfamily subfamily IIA hydrolase, TIGR01457
2710197450	261	7	231	1.6e-44	140.9	TIGR01460	Haloacid Dehalogenase Superfamily Class (subfamily) IIA
2710197456	543	12	541	0.0e+00	795.2	TIGR01236	delta-1-pyrroline-5-carboxylate dehydrogenase, group 1
2710197482	278	13	271	5.9e-65	205.4	TIGR00363	lipoprotein, YaeC family
2710197483	400	25	362	1.9e-73	233.7	TIGR01891	amidohydrolase
2710197497	568	115	231	5.5e-10	25.6	TIGR00229	PAS domain S-box
2710197508	132	4	129	2.0e-61	191.9	TIGR02051	Hg(II)-responsive transcriptional regulator
2710197515	98	2	96	8.3e-23	66.9	TIGR04104	cxxc_20_cxxc protein
2710197519	258	29	251	1.4e-53	167.5	TIGR02206	conserved hypothetical integral membrane protein TIGR02206
2710197520	191	1	189	2.7e-27	81.9	TIGR00023	acyl-phosphate glycerol 3-phosphate acyltransferase
2710197526	273	9	265	3.0e-91	291.6	TIGR00753	undecaprenyl-diphosphatase UppP
2710197527	401	1	399	0.0e+00	567.2	TIGR00418	threonyl-tRNA synthetase
2710197531	224	12	169	1.3e-42	131.6	TIGR00473	CDP-diacylglycerol--serine O-phosphatidyltransferase
2710197532	394	17	388	3.5e-120	387.9	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2710197545	356	1	356	0.0e+00	435.1	TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
2710197550	260	2	217	4.0e-20	59.8	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2710197550	260	2	236	2.0e-36	112.8	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2710197554	557	8	555	0.0e+00	641.2	TIGR00649	beta-CASP ribonuclease, RNase J family
2710197556	418	13	415	3.1e-130	420.8	TIGR00234	tyrosyl-tRNA synthetase
2710197562	452	4	451	0.0e+00	518.7	TIGR00400	Mg2+ transporter (mgtE)
2710197563	132	4	120	5.2e-30	90.4	TIGR00494	protein CrcB
2710197564	119	6	117	1.2e-27	82.8	TIGR00494	protein CrcB
2710197570	479	9	445	1.9e-100	322.8	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2710197575	471	17	428	1.4e-120	389.3	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2710197577	434	8	425	0.0e+00	606.1	TIGR02035	D-serine ammonia-lyase
2710197579	180	11	173	2.6e-54	169.6	TIGR02227	signal peptidase I, bacterial type
2710197580	205	65	175	1.3e-09	24.7	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2710197600	310	18	168	1.4e-18	53.2	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197612	623	169	252	1.4e-34	106.1	TIGR00829	PTS system, fructose-specific, IIB component
2710197612	623	276	619	0.0e+00	439.8	TIGR01427	PTS system, fructose subfamily, IIC component
2710197612	623	6	133	3.9e-42	130.9	TIGR00848	PTS system, fructose subfamily, IIA component
2710197613	303	2	301	1.1e-108	349.8	TIGR03168	hexose kinase, 1-phosphofructokinase family
2710197613	303	2	301	3.2e-107	345	TIGR03828	1-phosphofructokinase
2710197618	273	5	235	3.3e-28	86.2	TIGR01484	HAD-superfamily hydrolase, subfamily IIB
2710197618	273	5	262	1.0e-69	221.9	TIGR00099	Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily
2710197621	460	1	457	0.0e+00	604.7	TIGR01998	PTS system, N-acetylglucosamine-specific IIBC component
2710197621	460	355	446	1.7e-23	70	TIGR00826	PTS system, glucose-like IIB component
2710197622	402	4	389	6.0e-120	386.6	TIGR00221	N-acetylglucosamine-6-phosphate deacetylase
2710197623	252	1	249	4.8e-100	320.2	TIGR00502	glucosamine-6-phosphate isomerase
2710197625	867	291	864	1.3e-129	421.4	TIGR01511	copper-(or silver)-translocating P-type ATPase
2710197625	867	310	670	1.2e-103	335.4	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2710197625	867	310	863	0.0e+00	629.7	TIGR01525	heavy metal translocating P-type ATPase
2710197625	867	331	856	1.2e-91	295.5	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2710197631	698	122	696	2.8e-130	423.6	TIGR01511	copper-(or silver)-translocating P-type ATPase
2710197631	698	141	498	3.2e-101	327.4	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2710197631	698	141	690	0.0e+00	615.1	TIGR01525	heavy metal translocating P-type ATPase
2710197631	698	163	683	4.0e-91	293.7	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2710197636	283	7	283	1.7e-66	210.4	TIGR01297	cation diffusion facilitator family transporter
2710197653	397	5	397	0.0e+00	541.8	TIGR01885	ornithine aminotransferase
2710197654	460	3	128	2.2e-12	33.4	TIGR00229	PAS domain S-box
2710197676	801	4	801	0.0e+00	1166.1	TIGR00940	Tmonovalent cation:proton antiporter
2710197677	144	30	136	5.5e-41	125.7	TIGR00943	monovalent cation:proton antiporter
2710197682	120	11	108	5.4e-35	105.9	TIGR01300	monovalent cation/proton antiporter, MnhG/PhaG subunit
2710197684	127	6	123	7.6e-40	121.9	TIGR00369	uncharacterized domain 1
2710197698	120	5	110	1.3e-39	120.9	TIGR00049	Iron-sulfur cluster assembly accessory protein
2710197701	522	62	240	1.0e-48	151.2	TIGR03605	SagB-type dehydrogenase domain
2710197702	647	263	610	1.3e-18	54.8	TIGR00702	YcaO-type kinase domain
2710197702	647	265	647	1.7e-126	409.7	TIGR03604	thiazole/oxazole-forming peptide maturase, SagD family component
2710197702	647	68	235	3.5e-44	138.5	TIGR03882	bacteriocin biosynthesis cyclodehydratase domain
2710197703	634	1	633	0.0e+00	700.2	TIGR03693	putative thiazole-containing bacteriocin maturation protein
2710197717	202	4	202	9.5e-77	243.1	TIGR03608	putative bacteriocin export ABC transporter, lactococcin 972 group
2710197729	210	2	207	1.2e-88	282.2	TIGR03128	3-hexulose-6-phosphate synthase
2710197730	185	7	185	3.0e-80	254.4	TIGR03127	6-phospho 3-hexuloisomerase
2710197731	372	1	370	0.0e+00	596.9	TIGR00518	alanine dehydrogenase
2710197749	296	6	292	3.5e-105	337.6	TIGR02152	ribokinase
2710197761	234	1	234	6.9e-80	254	TIGR00035	aspartate racemase
2710197780	179	18	170	9.8e-27	80.7	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197780	179	4	173	2.9e-62	196.5	TIGR02954	RNA polymerase sigma-70 factor, TIGR02954 family
2710197784	342	7	338	3.6e-130	419.8	TIGR01464	uroporphyrinogen decarboxylase
2710197785	310	1	309	3.2e-106	341.3	TIGR00109	ferrochelatase
2710197786	466	5	466	0.0e+00	424.8	TIGR00562	protoporphyrinogen oxidase
2710197789	732	368	395	3.3e-06	15.1	TIGR03057	X-X-X-Leu-X-X-Gly heptad repeats
2710197789	732	518	721	5.4e-70	222.8	TIGR03062	YhgE/Pip C-terminal domain
2710197789	732	8	171	1.1e-65	207.9	TIGR03061	YhgE/Pip N-terminal domain
2710197793	328	1	322	0.0e+00	439.4	TIGR00545	lipoyltransferase and lipoate-protein ligase
2710197801	461	44	457	0.0e+00	434	TIGR00783	citrate carrier protein, CCS family
2710197806	239	12	234	2.5e-23	69.4	TIGR00346	4-azaleucine resistance probable transporter AzlC
2710197816	186	12	178	5.3e-59	184.8	TIGR02227	signal peptidase I, bacterial type
2710197827	392	6	390	0.0e+00	467.8	TIGR01930	acetyl-CoA acetyltransferases
2710197832	1160	1	1159	0.0e+00	1543.5	TIGR02773	helicase-exonuclease AddAB, AddB subunit
2710197833	1252	14	1252	0.0e+00	1549.2	TIGR02785	helicase-exonuclease AddAB, AddA subunit, Firmicutes type
2710197845	615	2	534	0.0e+00	552.2	TIGR01536	asparagine synthase (glutamine-hydrolyzing)
2710197846	508	6	505	0.0e+00	486.7	TIGR02734	phytoene desaturase
2710197847	500	3	489	5.1e-110	354.4	TIGR02734	phytoene desaturase
2710197849	461	34	419	8.3e-124	399.5	TIGR00836	ammonium transporter
2710197856	430	6	408	0.0e+00	458.1	TIGR01879	amidase, hydantoinase/carbamoylase family
2710197860	104	2	60	3.2e-06	14.3	TIGR01445	intein N-terminal splicing region
2710197864	387	174	378	4.0e-74	234.8	TIGR02867	stage II sporulation protein P
2710197866	462	1	459	1.8e-78	250.2	TIGR00562	protoporphyrinogen oxidase
2710197872	718	10	173	3.2e-48	150.5	TIGR03061	YhgE/Pip N-terminal domain
2710197872	718	497	702	1.4e-53	168.6	TIGR03062	YhgE/Pip C-terminal domain
2710197873	295	1	293	3.9e-73	231.9	TIGR00147	lipid kinase, YegS/Rv2252/BmrU family
2710197888	162	2	158	3.2e-22	65	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2710197894	220	45	192	9.3e-15	42.8	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2710197894	220	54	186	1.5e-16	48.8	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2710197902	391	14	388	1.4e-114	369	TIGR00261	pheromone shutdown-related protein TraB
2710197910	337	233	319	4.0e-30	90	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2710197913	359	9	327	1.9e-47	147.9	TIGR01928	o-succinylbenzoate synthase
2710197915	334	229	318	1.1e-32	98.3	TIGR01727	oligopeptide/dipeptide ABC transporter, ATP-binding protein, C-terminal domain
2710197923	66	2	51	1.8e-21	61.8	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2710197926	328	5	325	0.0e+00	667.8	TIGR01306	guanosine monophosphate reductase, bacterial
2710197933	112	3	108	7.4e-25	74.3	TIGR00621	single stranded DNA-binding protein (ssb)
2710197939	1051	108	775	1.0e-102	330.7	TIGR00348	type I site-specific deoxyribonuclease, HsdR family
2710197941	530	1	499	9.8e-121	389.8	TIGR00497	type I restriction system adenine methylase (hsdM)
2710197947	287	74	284	3.3e-54	169.4	TIGR00732	DNA protecting protein DprA
2710197952	95	9	85	2.1e-11	29.8	TIGR00517	acyl carrier protein
2710197960	143	2	139	1.1e-62	196.2	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2710197962	280	3	161	3.7e-30	92.7	TIGR03506	flagellar hook-basal body protein
2710197963	280	3	169	4.4e-30	91.5	TIGR03506	flagellar hook-basal body protein
2710197964	336	2	332	0.0e+00	455.3	TIGR00904	cell shape determining protein, MreB/Mrl family
2710197966	86	2	81	1.7e-49	152.3	TIGR02844	sporulation transcriptional regulator SpoIIID
2710197967	555	34	474	2.6e-61	194.8	TIGR00813	transporter, SSS family
2710197967	555	8	535	0.0e+00	729.7	TIGR03648	probable sodium:solute symporter, VC_2705 subfamily
2710197968	100	11	86	9.8e-28	82.5	TIGR03647	putative solute:sodium symporter small subunit
2710197972	337	5	326	0.0e+00	427.5	TIGR02870	stage II sporulation protein D
2710197972	337	65	325	8.3e-80	255.5	TIGR02669	SpoIID/LytB domain
2710197973	433	1	416	0.0e+00	583.3	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2710197976	78	10	77	3.2e-22	64.9	TIGR02327	conserved hypothetical integral membrane protein
2710197983	134	3	131	3.0e-45	139.6	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2710197984	467	2	463	0.0e+00	846.7	TIGR01039	ATP synthase, F1 beta subunit
2710197985	285	1	284	1.4e-112	362.1	TIGR01146	ATP synthase, F1 gamma subunit
2710197986	502	2	500	0.0e+00	851.4	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2710197987	178	6	176	2.2e-51	160.6	TIGR01145	ATP synthase, F1 delta subunit
2710197988	175	25	171	4.8e-50	155.4	TIGR01144	ATP synthase, F0 subunit b
2710197989	70	13	68	1.2e-27	82	TIGR01260	ATP synthase, F0 subunit c
2710197990	237	5	233	4.6e-52	163.2	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2710197993	209	3	209	5.5e-95	302.9	TIGR01091	uracil phosphoribosyltransferase
2710197995	180	8	179	1.3e-80	255.3	TIGR01440	TIGR01440 family protein
2710197996	147	2	144	9.8e-57	178	TIGR01120	ribose 5-phosphate isomerase B
2710197996	147	3	146	1.3e-63	200.4	TIGR00689	sugar-phosphate isomerase, RpiB/LacA/LacB family
2710198000	346	10	214	1.5e-69	219.3	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2710198002	272	3	170	4.1e-66	207.8	TIGR02837	stage II sporulation protein R
2710198003	288	2	288	3.8e-73	233	TIGR00536	HemK family putative methylases
2710198003	288	25	284	2.1e-79	253.5	TIGR03534	protein-(glutamine-N5) methyltransferase, release factor-specific
2710198004	356	1	356	0.0e+00	563.1	TIGR00019	peptide chain release factor 1
2710198008	576	11	543	0.0e+00	541.1	TIGR02857	thiol reductant ABC exporter, CydD subunit
2710198009	572	4	527	1.8e-130	422	TIGR02868	thiol reductant ABC exporter, CydC subunit
2710198021	204	4	199	3.2e-48	150.4	TIGR01755	NAD(P)H:quinone oxidoreductase, type IV
2710198022	294	16	294	3.2e-86	275.3	TIGR00005	pseudouridine synthase, RluA family
2710198039	535	70	519	1.4e-105	339.5	TIGR00785	anion transporter
2710198040	258	4	258	3.2e-113	363.2	TIGR01963	3-hydroxybutyrate dehydrogenase
2710198044	297	12	288	2.9e-95	304.8	TIGR01297	cation diffusion facilitator family transporter
2710198049	97	4	95	2.3e-18	52.9	TIGR00106	uncharacterized protein, MTH1187 family
2710198052	259	6	259	5.3e-46	143.1	TIGR00010	hydrolase, TatD family
2710198054	342	5	342	0.0e+00	506.3	TIGR04070	spore photoproduct lyase
2710198059	489	35	431	8.9e-107	344.6	TIGR00813	transporter, SSS family
2710198059	489	5	488	0.0e+00	716.4	TIGR02121	sodium/proline symporter
2710198065	391	2	390	0.0e+00	572.3	TIGR01975	isoaspartyl dipeptidase IadA
2710198081	619	10	616	0.0e+00	856.8	TIGR01515	alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase
